chargeback_id,txn_date,wholesaler,customer_id,contract_type,ndc,ndc_description,rate_class,pricing_unit,quantity,wac_per_unit,claimed_contract_price,chargeback_amount,error_type,is_invalid
CB2008824,2024-08-12,Cencora,CUST1059,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2454,43.29511,28.21975,36994.93,VALID,0
CB2005712,2025-05-24,CardinalHealth,CUST1024,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2205,0.81871,0.61788,442.83,VALID,0
CB2011699,2024-10-28,Cencora,CUST1044,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1641,0.66792,0.45826,344.05,VALID,0
CB2003509,2025-02-10,CardinalHealth,CUST1026,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,759,6.69193,4.37385,1759.42,VALID,0
CB2003616,2024-08-13,Cencora,CUST1057,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,326,0.66792,0.50568,52.89,VALID,0
CB2000547,2024-11-14,CardinalHealth,CUST1005,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1139,1740.91629,736.14005,1144440.13,PRICE_MISMATCH,1
CB2010085,2024-06-03,Cencora,CUST1054,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,1711,0.72723,0.52521,345.66,VALID,0
CB2000667,2025-04-08,CardinalHealth,CUST1020,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2135,12.61133,5.69528,14765.77,VALID,0
CB2007966,2024-07-11,McKesson,CUST1015,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2510,0.81871,0.43465,963.99,VALID,0
CB2009381,2025-02-28,McKesson,CUST1047,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,86,0.30716,0.16494,12.23,VALID,0
CB2005183,2024-12-19,CardinalHealth,CUST1048,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1134,0.30716,0.17112,154.27,VALID,0
CB2005614,2024-07-14,CardinalHealth,CUST1053,SPECIALTY,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,886,1.00093,0.71496,253.37,INELIGIBLE_MEMBER,1
CB2008547,2025-01-07,CardinalHealth,CUST1053,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4367,1.60408,1.14579,2001.35,VALID,0
CB2001899,2024-06-20,CardinalHealth,CUST1044,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1702,0.30716,0.21074,164.11,VALID,0
CB2011349,2024-07-18,CardinalHealth,CUST1007,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4792,1.00093,0.76201,1144.9,VALID,0
CB2007863,2024-11-06,Cencora,CUST1043,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3839,0.81871,0.47182,1331.71,VALID,0
CB2006698,2024-08-16,McKesson,CUST1019,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2446,1.00093,0.71867,690.41,VALID,0
CB2005783,2025-01-26,CardinalHealth,CUST1007,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,3689,0.33373,0.25407,293.87,VALID,0
CB2005521,2030-01-01,CardinalHealth,CUST1041,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,4653,0.72957,0.59963,604.61,EXPIRED_CONTRACT,1
CB2007935,2024-12-01,McKesson,CUST1037,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3115,0.81871,0.6178,625.83,VALID,0
CB2001056,2024-08-23,CardinalHealth,CUST1045,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,791,1.60408,1.06318,427.85,VALID,0
CB2004368,2024-12-29,CardinalHealth,CUST1049,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1124,1740.91629,1210.4591,596233.88,VALID,0
CB2005600,2024-12-22,McKesson,CUST1055,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1853,43.29511,28.52282,27373.05,VALID,0
CB2004677,2024-12-31,CardinalHealth,CUST1006,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,3685,0.33373,0.28023,197.15,VALID,0
CB2008065,2025-03-23,Cencora,CUST1018,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2335,0.81871,0.63401,431.27,VALID,0
CB2006982,2025-02-02,Cencora,CUST1023,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3019,1.00093,0.52529,1435.96,VALID,0
CB2005961,2025-03-28,CardinalHealth,CUST1001,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1544,6.69193,4.22395,3810.56,VALID,0
CB2009236,2025-05-19,McKesson,CUST1047,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4664,6.69193,3.03814,17041.28,VALID,0
CB2005174,2024-12-17,McKesson,CUST1036,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4386,1.60408,1.21878,1689.93,VALID,0
CB2007793,2024-07-19,Cencora,CUST1038,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4709,6.69193,4.66628,9538.79,VALID,0
CB2006886,2024-08-29,McKesson,CUST1022,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1835,43.29511,25.37526,32882.92,VALID,0
CB2011518,2025-05-22,McKesson,CUST1041,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3046,0.08208,0.06746,44.53,VALID,0
CB2007920,2025-04-26,Cencora,CUST1045,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,753,1740.91629,1150.74567,444398.48,VALID,0
CB2004553,2025-01-30,McKesson,CUST1014,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,4824,0.72723,0.55939,809.66,VALID,0
CB2008815,2024-11-27,McKesson,CUST1000,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3573,1.00093,0.77832,795.39,VALID,0
CB2006882,2025-04-13,CardinalHealth,CUST1005,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4335,0.08208,0.04619,155.58,VALID,0
CB2000318,2025-02-05,McKesson,CUST1028,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3652,1.00093,0.78783,778.24,VALID,0
CB2011774,2024-11-10,Cencora,CUST1009,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,704,0.66792,0.5175,105.9,VALID,0
CB2005863,2024-07-08,Cencora,CUST1003,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,1938,0.33373,0.26228,138.47,VALID,0
CB2002783,2025-04-25,CardinalHealth,CUST1014,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3374,0.08208,0.06314,63.9,VALID,0
CB2005904,2025-05-07,Cencora,CUST1026,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2865,43.29511,24.23707,54601.29,PRICE_MISMATCH,1
CB2002677,2024-08-08,McKesson,CUST1016,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,1018,0.66792,0.52806,142.38,VALID,0
CB2000191,2025-02-08,McKesson,CUST1022,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,348,6.69193,3.92214,963.89,VALID,0
CB2005173,2025-05-05,Cencora,CUST1038,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,1917,0.33373,0.26522,131.33,VALID,0
CB2000679,2024-12-17,McKesson,CUST1039,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2147,0.22114,0.10493,249.5,VALID,0
CB2003477,2025-04-13,CardinalHealth,CUST1004,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4019,0.22114,0.17373,190.54,VALID,0
CB2008249,2024-10-11,CardinalHealth,CUST1012,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,4328,0.72957,0.42366,1323.98,VALID,0
CB2003703,2024-10-10,McKesson,CUST1057,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3300,1740.91629,1116.10143,2061889.04,VALID,0
CB2003766,2025-01-26,Cencora,CUST1005,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4997,0.81871,0.46069,1789.03,VALID,0
CB2001845,2025-01-14,Cencora,CUST1051,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,256,1.00093,0.55341,114.57,VALID,0
CB2005676,2025-03-04,Cencora,CUST1002,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1638,12.61133,5.81256,11136.39,VALID,0
CB2000210,2024-08-28,Cencora,CUST1043,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,1100,0.72723,0.4191,338.94,VALID,0
CB2006678,2025-04-09,McKesson,CUST1056,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4737,1.00093,0.7583,1149.34,VALID,0
CB2010362,2025-05-01,CardinalHealth,CUST1056,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2167,0.72957,0.55272,383.23,VALID,0
CB2007409,2025-01-06,CardinalHealth,CUST1057,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1933,0.30716,0.23255,144.22,VALID,0
CB2000087,2025-05-28,Cencora,CUST1037,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4792,1.00093,0.7553,1177.06,VALID,0
CB2004728,2024-08-23,CardinalHealth,CUST1057,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,EA,1052,43.29511,27.7565,16346.62,UNIT_MISMATCH,1
CB2002587,2025-01-16,Cencora,CUST1043,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1000,0.30716,0.17702,130.14,VALID,0
CB2000580,2024-06-28,Cencora,CUST1026,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3768,0.30716,0.21581,344.21,VALID,0
CB2003603,2024-07-26,McKesson,CUST1039,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2217,1.60408,0.76114,1868.8,VALID,0
CB2000936,2025-05-03,McKesson,CUST1035,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4046,1740.91629,1106.00412,2568854.64,VALID,0
CB2006647,2025-01-28,McKesson,CUST1044,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,19136,1.00093,0.68674,6012.34,QTY_OUTLIER,1
CB2001671,2024-09-26,McKesson,CUST1055,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2780,12.61133,8.30834,11962.31,VALID,0
CB2011029,2030-01-01,McKesson,CUST1022,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,4273,0.72723,0.56651,686.76,EXPIRED_CONTRACT,1
CB2008716,2024-10-18,CardinalHealth,CUST1011,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,911,0.72957,0.54207,170.81,VALID,0
CB2004100,2025-03-05,McKesson,CUST1039,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,2253,0.33373,0.15835,395.13,VALID,0
CB2004462,2025-05-11,CardinalHealth,CUST1057,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1092,0.08208,0.06214,21.77,VALID,0
CB2011970,2024-10-10,CardinalHealth,CUST1000,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,316,0.66792,0.51937,46.94,VALID,0
CB2009760,2024-09-22,McKesson,CUST1027,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4176,12.61133,8.98305,15151.7,VALID,0
CB2008051,2024-10-28,CardinalHealth,CUST1003,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4028,0.81871,0.64342,706.07,VALID,0
CB2003080,2025-05-07,McKesson,CUST1044,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4895,6.69193,3.67143,14785.36,PRICE_MISMATCH,1
CB2005005,2024-08-15,McKesson,CUST1058,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3351,12.61133,8.17466,14867.28,VALID,0
CB2002544,2024-10-06,McKesson,CUST1005,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,753,0.22114,0.12444,72.82,VALID,0
CB2000268,2024-11-06,CardinalHealth,CUST1019,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,804,43.29511,28.34964,12016.16,VALID,0
CB2004965,2024-11-17,McKesson,CUST1056,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4005,0.81871,0.53738,1126.73,PRICE_MISMATCH,1
CB2007043,2025-02-18,McKesson,CUST1057,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1141,1.60408,1.00233,686.59,PRICE_MISMATCH,1
CB2005178,2024-07-11,McKesson,CUST1047,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,927,0.33373,0.17921,143.24,VALID,0
CB2006300,2030-01-01,CardinalHealth,CUST1047,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,377,1740.91629,790.376,358353.69,EXPIRED_CONTRACT,1
CB2004222,2024-10-12,McKesson,CUST1054,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,444,0.81871,0.59127,100.98,VALID,0
CB2003135,2024-08-08,CardinalHealth,CUST1048,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,1531,0.72723,0.40514,493.12,VALID,0
CB2005547,2024-12-19,CardinalHealth,CUST1013,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,834,0.22114,0.1603,50.74,VALID,0
CB2006531,2025-03-18,Cencora,CUST1059,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,94,1.00093,0.72477,25.96,VALID,0
CB2010067,2024-12-01,CardinalHealth,CUST1007,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,3425,0.72723,0.55364,594.55,VALID,0
CB2010340,2024-06-01,Cencora,CUST1007,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2998,6.69193,4.42136,6807.17,VALID,0
CB2009135,2024-10-23,CardinalHealth,CUST1010,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,524,0.08208,0.06713,7.83,VALID,0
CB2005850,2024-10-19,McKesson,CUST1032,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,359,1.60408,1.18686,149.78,VALID,0
CB2001408,2024-08-07,McKesson,CUST1011,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4108,43.29511,26.05933,70804.58,VALID,0
CB2009390,2024-08-21,Cencora,CUST1029,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3879,0.08208,0.06493,66.52,VALID,0
CB2003861,2025-05-26,CardinalHealth,CUST1038,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3210,1.00093,0.79544,659.62,VALID,0
CB2008428,2024-08-04,McKesson,CUST1012,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,4666,0.66792,0.38786,1306.76,VALID,0
CB2010750,2024-06-09,McKesson,CUST1040,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2418,1740.91629,1202.1027,1302851.26,VALID,0
CB2006675,2025-03-03,McKesson,CUST1005,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1000,0.08208,0.04619,35.89,VALID,0
CB2000486,2025-04-28,CardinalHealth,CUST1002,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2546,0.81871,0.43907,966.56,VALID,0
CB2008730,2024-10-07,CardinalHealth,CUST1052,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1502,12.61133,5.57673,10565.97,VALID,0
CB2004536,2025-01-06,CardinalHealth,CUST1059,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1647,0.30716,0.22241,139.58,VALID,0
CB2002842,2025-02-11,CardinalHealth,CUST1045,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3476,1.60408,1.06318,1880.17,VALID,0
CB2010977,2024-12-07,CardinalHealth,CUST1019,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,627,0.22114,0.15878,39.1,VALID,0
CB2006129,2025-01-31,Cencora,CUST1006,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4762,1.00093,0.84048,764.06,VALID,0
CB2000506,2024-12-26,Cencora,CUST1033,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2877,1.60408,1.30171,869.92,VALID,0
CB2007450,2024-12-22,CardinalHealth,CUST1048,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,460,43.29511,19.17973,11093.07,VALID,0
CB2002755,2024-08-12,McKesson,CUST1043,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,682,0.33373,0.19233,96.43,VALID,0
CB2007952,2024-12-03,CardinalHealth,CUST1030,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1852,6.69193,4.90652,3306.58,VALID,0
CB2010139,2025-04-29,McKesson,CUST1025,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,1188,0.33373,0.18809,173.02,VALID,0
CB2000794,2025-05-28,McKesson,CUST1006,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,2035,0.33373,0.28023,108.87,VALID,0
CB2010777,2024-09-23,Cencora,CUST1049,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1883,0.81871,0.64342,330.07,VALID,0
CB9900052,2024-10-27,CardinalHealth,CUST1041,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3997,1.60408,1.31839,1141.9,DUPLICATE,1
CB2001738,2024-07-20,CardinalHealth,CUST1056,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,727,0.30716,0.2327,54.13,VALID,0
CB2011490,2024-12-26,McKesson,CUST1055,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,90,6.69193,4.40864,205.5,VALID,0
CB2004083,2030-01-01,McKesson,CUST1016,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1401,0.22114,0.17483,64.88,EXPIRED_CONTRACT,1
CB2008402,2025-03-02,Cencora,CUST1001,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,2029,0.72957,0.55652,351.12,VALID,0
CB2009335,2024-07-18,CardinalHealth,CUST1005,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,579,0.22114,0.12444,55.99,VALID,0
CB2003470,2025-05-03,Cencora,CUST1049,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,556,6.69193,4.6529,1133.7,VALID,0
CB9900106,2024-11-04,CardinalHealth,CUST1051,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2904,12.61133,5.07984,21871.45,DUPLICATE,1
CB2011786,2024-10-29,CardinalHealth,CUST1005,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1920,0.30716,0.17284,257.89,VALID,0
CB2008039,2024-12-12,McKesson,CUST1037,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3708,12.61133,8.28186,16053.67,VALID,0
CB2001636,2025-05-19,CardinalHealth,CUST1016,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3422,0.08208,0.06489,58.82,VALID,0
CB2008381,2025-05-20,McKesson,CUST1013,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,2579,0.72723,0.40002,843.88,PRICE_MISMATCH,1
CB2011125,2024-08-23,Cencora,CUST1020,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,2615,0.72723,0.43648,760.31,VALID,0
CB2011106,2025-04-30,Cencora,CUST1006,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,495,0.30716,0.25792,24.37,VALID,0
CB9900043,2024-10-18,McKesson,CUST1001,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1473,0.22114,0.16869,77.26,DUPLICATE,1
CB2007827,2024-09-05,McKesson,CUST1007,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,629,6.69193,4.42136,1428.19,VALID,0
CB2009959,2025-03-07,Cencora,CUST1035,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2170,43.29511,27.50538,34263.71,VALID,0
CB2006011,2024-11-09,McKesson,CUST1052,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2430,0.08208,0.04702,85.2,VALID,0
CB2002389,2024-09-03,Cencora,CUST1037,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2146,0.22114,0.16687,116.46,VALID,0
CB2002736,2024-06-26,McKesson,CUST1050,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4122,43.29511,20.41797,94299.57,VALID,0
CB2009073,2025-01-27,McKesson,CUST1009,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,1291,0.72723,0.56346,211.43,VALID,0
CB2007588,2024-12-11,CardinalHealth,CUST1028,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,532,0.72957,0.57424,82.64,VALID,0
CB2011407,2024-12-19,Cencora,CUST1030,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2588,1740.91629,1276.43982,1202065.1,VALID,0
CB2007949,2024-10-25,Cencora,CUST1047,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2559,1.60408,0.86139,1900.54,VALID,0
CB2001301,2024-10-22,McKesson,CUST1053,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,1240,0.81871,0.5848,290.05,INELIGIBLE_MEMBER,1
CB2000808,2024-06-04,Cencora,CUST1004,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1565,1.60408,1.26017,538.22,VALID,0
CB2003411,2025-03-15,CardinalHealth,CUST1012,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4367,43.29511,19.19705,105236.23,VALID,0
CB2001231,2024-06-30,CardinalHealth,CUST1055,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4199,0.81871,0.60756,886.62,VALID,0
CB2007096,2024-10-03,McKesson,CUST1016,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,96,0.22114,0.17483,4.45,VALID,0
CB2005774,2025-04-10,McKesson,CUST1016,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,2565,0.72957,0.5768,391.86,VALID,0
CB2002868,2024-08-21,CardinalHealth,CUST1033,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,4162,0.33373,0.27082,261.83,VALID,0
CB2001991,2024-06-01,McKesson,CUST1001,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3706,0.66792,0.50949,587.14,VALID,0
CB2007636,2024-06-26,Cencora,CUST1035,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2201,1.00093,0.7498,552.74,VALID,0
CB2000703,2024-10-19,Cencora,CUST1005,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,4902,0.72957,0.41053,1563.93,VALID,0
CB2008215,2024-09-06,Cencora,CUST1009,IDN,50268004911,ABACAVIR 300 MG TABLET,G,EA,2826,0.66792,0.5175,425.09,VALID,0
CB2003961,2025-03-11,Cencora,CUST1050,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,398,0.08208,0.04501,14.75,VALID,0
CB2008701,2024-06-18,CardinalHealth,CUST1033,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1892,0.66792,0.54202,238.2,VALID,0
CB2001246,2024-12-08,CardinalHealth,CUST1001,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,3068,0.72957,0.55652,530.92,VALID,0
CB2008714,2025-05-21,McKesson,CUST1030,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2760,1.00093,0.81225,520.76,VALID,0
CB2002714,2024-08-02,CardinalHealth,CUST1054,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4176,6.69193,4.5726,8850.32,VALID,0
CB2008470,2024-09-06,CardinalHealth,CUST1038,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,57,0.72957,0.57979,8.54,VALID,0
CB2011073,2024-06-10,CardinalHealth,CUST1047,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3919,1.00093,0.5375,1816.18,VALID,0
CB2004082,2025-01-08,CardinalHealth,CUST1007,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1275,0.30716,0.23384,93.48,VALID,0
CB2011948,2024-12-18,Cencora,CUST1056,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,293,0.72723,0.55095,51.65,VALID,0
CB2005053,2024-07-01,Cencora,CUST1008,SPECIALTY,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2226,1.00093,0.72868,606.03,VALID,0
CB2000233,2024-07-09,Cencora,CUST1024,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,4923,0.72723,0.54884,878.21,VALID,0
CB2007893,2025-05-29,McKesson,CUST1015,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4315,0.22114,0.1174,447.64,VALID,0
CB2001277,2024-09-13,McKesson,CUST1056,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1359,0.22114,0.16754,72.84,VALID,0
CB2011563,2025-01-02,Cencora,CUST1040,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,3742,0.72723,0.61371,424.79,VALID,0
CB2009695,2024-07-29,CardinalHealth,CUST1014,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1630,43.29511,28.64837,23874.19,VALID,0
CB2007776,2024-10-26,Cencora,CUST1053,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3391,0.81871,0.5848,793.19,VALID,0
CB2003293,2024-12-08,Cencora,CUST1001,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4323,43.29511,27.32787,69026.38,VALID,0
CB2009290,2024-10-28,Cencora,CUST1027,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4219,1740.91629,1240.05467,2113135.17,VALID,0
CB2003757,2025-02-20,Cencora,CUST1014,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,437,0.72957,0.56119,73.58,VALID,0
CB2007102,2025-02-24,CardinalHealth,CUST1048,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,277,12.61133,5.58682,1945.79,VALID,0
CB2007260,2024-12-22,McKesson,CUST1042,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,1737,0.33373,0.1942,242.36,VALID,0
CB2000452,2024-11-07,CardinalHealth,CUST1028,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1420,43.29511,30.06845,18781.86,VALID,0
CB2005184,2024-09-29,McKesson,CUST1009,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1693,12.61133,8.66398,6682.86,VALID,0
